cellId,moduleId,topology,seriesCount,parallelCount,cycle,time,current,voltage,temperature,internalResistanceMOhm,capacityAh,referenceSoc,soh,nominalCapacityAh,sourceDataset,dataProvenance,measurementScope
C094,M8,96S1P,96,1,2,0,101.3287,3.4243,29.9,0.43887,101.3287,100.0,0.993419,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C094,M8,96S1P,96,1,2,1800,101.3287,3.3143,30.8,0.43887,101.3287,50.0,0.993419,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C094,M8,96S1P,96,1,2,3600,101.3287,3.2043,31.7,0.43887,101.3287,0.0,0.993419,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C095,M8,96S1P,96,1,2,0,101.2888,3.4247,30.1,0.43798,101.2888,100.0,0.993027,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C095,M8,96S1P,96,1,2,1800,101.2888,3.3147,31.0,0.43798,101.2888,50.0,0.993027,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C095,M8,96S1P,96,1,2,3600,101.2888,3.2047,31.9,0.43798,101.2888,0.0,0.993027,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C096,M8,96S1P,96,1,2,0,101.2388,3.4251,30.4,0.43711,101.2388,100.0,0.992537,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C096,M8,96S1P,96,1,2,1800,101.2388,3.3151,31.3,0.43711,101.2388,50.0,0.992537,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C096,M8,96S1P,96,1,2,3600,101.2388,3.2051,32.2,0.43711,101.2388,0.0,0.992537,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C001,M1,96S1P,96,1,3,0,101.0378,3.4119,29.8,0.42861,101.0378,100.0,0.990567,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C001,M1,96S1P,96,1,3,1800,101.0378,3.3019,30.7,0.42861,101.0378,50.0,0.990567,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C001,M1,96S1P,96,1,3,3600,101.0378,3.1919,31.6,0.42861,101.0378,0.0,0.990567,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C002,M1,96S1P,96,1,3,0,101.1077,3.4128,30.1,0.43043,101.1077,100.0,0.991252,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C002,M1,96S1P,96,1,3,1800,101.1077,3.3028,31.0,0.43043,101.1077,50.0,0.991252,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C002,M1,96S1P,96,1,3,3600,101.1077,3.1928,31.9,0.43043,101.1077,0.0,0.991252,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C003,M1,96S1P,96,1,3,0,101.1676,3.4136,30.2,0.43228,101.1676,100.0,0.991839,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C003,M1,96S1P,96,1,3,1800,101.1676,3.3036,31.1,0.43228,101.1676,50.0,0.991839,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C003,M1,96S1P,96,1,3,3600,101.1676,3.1936,32.0,0.43228,101.1676,0.0,0.991839,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C004,M1,96S1P,96,1,3,0,101.2275,3.4144,30.1,0.43413,101.2275,100.0,0.992426,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C004,M1,96S1P,96,1,3,1800,101.2275,3.3044,31.0,0.43413,101.2275,50.0,0.992426,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C004,M1,96S1P,96,1,3,3600,101.2275,3.1944,31.9,0.43413,101.2275,0.0,0.992426,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C005,M1,96S1P,96,1,3,0,101.2874,3.4151,29.9,0.43497,101.2874,100.0,0.993013,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C005,M1,96S1P,96,1,3,1800,101.2874,3.3051,30.8,0.43497,101.2874,50.0,0.993013,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C005,M1,96S1P,96,1,3,3600,101.2874,3.1951,31.7,0.43497,101.2874,0.0,0.993013,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C006,M1,96S1P,96,1,3,0,101.3373,3.4158,29.5,0.43684,101.3373,100.0,0.993503,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C006,M1,96S1P,96,1,3,1800,101.3373,3.3058,30.4,0.43684,101.3373,50.0,0.993503,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C006,M1,96S1P,96,1,3,3600,101.3373,3.1958,31.3,0.43684,101.3373,0.0,0.993503,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C007,M1,96S1P,96,1,3,0,101.3972,3.4163,29.1,0.43868,101.3972,100.0,0.99409,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C007,M1,96S1P,96,1,3,1800,101.3972,3.3063,30.0,0.43868,101.3972,50.0,0.99409,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C007,M1,96S1P,96,1,3,3600,101.3972,3.1963,30.9,0.43868,101.3972,0.0,0.99409,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C008,M1,96S1P,96,1,3,0,101.4471,3.4169,28.8,0.43954,101.4471,100.0,0.994579,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C008,M1,96S1P,96,1,3,1800,101.4471,3.3069,29.7,0.43954,101.4471,50.0,0.994579,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C008,M1,96S1P,96,1,3,3600,101.4471,3.1969,30.6,0.43954,101.4471,0.0,0.994579,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C009,M1,96S1P,96,1,3,0,101.487,3.4172,28.6,0.44044,101.487,100.0,0.994971,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C009,M1,96S1P,96,1,3,1800,101.487,3.3072,29.5,0.44044,101.487,50.0,0.994971,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C009,M1,96S1P,96,1,3,3600,101.487,3.1972,30.4,0.44044,101.487,0.0,0.994971,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C010,M1,96S1P,96,1,3,0,101.5269,3.4173,28.6,0.44133,101.5269,100.0,0.995362,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C010,M1,96S1P,96,1,3,1800,101.5269,3.3073,29.5,0.44133,101.5269,50.0,0.995362,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C010,M1,96S1P,96,1,3,3600,101.5269,3.1973,30.4,0.44133,101.5269,0.0,0.995362,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C011,M1,96S1P,96,1,3,0,101.5669,3.4175,28.8,0.44222,101.5669,100.0,0.995753,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C011,M1,96S1P,96,1,3,1800,101.5669,3.3075,29.7,0.44222,101.5669,50.0,0.995753,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C011,M1,96S1P,96,1,3,3600,101.5669,3.1975,30.6,0.44222,101.5669,0.0,0.995753,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C012,M1,96S1P,96,1,3,0,101.5968,3.4174,29.2,0.44213,101.5968,100.0,0.996047,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C012,M1,96S1P,96,1,3,1800,101.5968,3.3074,30.1,0.44213,101.5968,50.0,0.996047,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C012,M1,96S1P,96,1,3,3600,101.5968,3.1974,31.0,0.44213,101.5968,0.0,0.996047,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C013,M2,96S1P,96,1,3,0,101.5868,3.4185,29.9,0.44717,101.5868,100.0,0.995949,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C013,M2,96S1P,96,1,3,1800,101.5868,3.3085,30.8,0.44717,101.5868,50.0,0.995949,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C013,M2,96S1P,96,1,3,3600,101.5868,3.1985,31.7,0.44717,101.5868,0.0,0.995949,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C014,M2,96S1P,96,1,3,0,101.6068,3.4182,30.2,0.44712,101.6068,100.0,0.996145,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C014,M2,96S1P,96,1,3,1800,101.6068,3.3082,31.1,0.44712,101.6068,50.0,0.996145,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C014,M2,96S1P,96,1,3,3600,101.6068,3.1982,32.0,0.44712,101.6068,0.0,0.996145,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C015,M2,96S1P,96,1,3,0,101.6267,3.4177,30.4,0.44706,101.6267,100.0,0.996341,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C015,M2,96S1P,96,1,3,1800,101.6267,3.3077,31.3,0.44706,101.6267,50.0,0.996341,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C015,M2,96S1P,96,1,3,3600,101.6267,3.1977,32.2,0.44706,101.6267,0.0,0.996341,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C016,M2,96S1P,96,1,3,0,101.6367,3.4172,30.3,0.44703,101.6367,100.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C016,M2,96S1P,96,1,3,1800,101.6367,3.3072,31.2,0.44703,101.6367,50.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C016,M2,96S1P,96,1,3,3600,101.6367,3.1972,32.1,0.44703,101.6367,0.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C017,M2,96S1P,96,1,3,0,101.6367,3.3786,30.0,0.44603,101.6367,100.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C017,M2,96S1P,96,1,3,1800,101.6367,3.2686,30.9,0.44603,101.6367,50.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C017,M2,96S1P,96,1,3,3600,101.6367,3.1586,31.8,0.44603,101.6367,0.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C018,M2,96S1P,96,1,3,0,101.6367,3.4159,29.7,0.44503,101.6367,100.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C018,M2,96S1P,96,1,3,1800,101.6367,3.3059,30.6,0.44503,101.6367,50.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C018,M2,96S1P,96,1,3,3600,101.6367,3.1959,31.5,0.44503,101.6367,0.0,0.996438,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C019,M2,96S1P,96,1,3,0,101.6267,3.4152,29.3,0.44405,101.6267,100.0,0.996341,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C019,M2,96S1P,96,1,3,1800,101.6267,3.3052,30.2,0.44405,101.6267,50.0,0.996341,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C019,M2,96S1P,96,1,3,3600,101.6267,3.1952,31.1,0.44405,101.6267,0.0,0.996341,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C020,M2,96S1P,96,1,3,0,101.6168,3.4144,29.0,0.44308,101.6168,100.0,0.996243,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C020,M2,96S1P,96,1,3,1800,101.6168,3.3044,29.9,0.44308,101.6168,50.0,0.996243,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C020,M2,96S1P,96,1,3,3600,101.6168,3.1944,30.8,0.44308,101.6168,0.0,0.996243,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C021,M2,96S1P,96,1,3,0,101.5968,3.4135,28.8,0.44213,101.5968,100.0,0.996047,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C021,M2,96S1P,96,1,3,1800,101.5968,3.3035,29.7,0.44213,101.5968,50.0,0.996047,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C021,M2,96S1P,96,1,3,3600,101.5968,3.1935,30.6,0.44213,101.5968,0.0,0.996047,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C022,M2,96S1P,96,1,3,0,101.5768,3.4127,28.8,0.44119,101.5768,100.0,0.995851,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C022,M2,96S1P,96,1,3,1800,101.5768,3.3027,29.7,0.44119,101.5768,50.0,0.995851,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C022,M2,96S1P,96,1,3,3600,101.5768,3.1927,30.6,0.44119,101.5768,0.0,0.995851,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C023,M2,96S1P,96,1,3,0,101.5469,3.4117,29.0,0.43926,101.5469,100.0,0.995558,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C023,M2,96S1P,96,1,3,1800,101.5469,3.3017,29.9,0.43926,101.5469,50.0,0.995558,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C023,M2,96S1P,96,1,3,3600,101.5469,3.1917,30.8,0.43926,101.5469,0.0,0.995558,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C024,M2,96S1P,96,1,3,0,101.507,3.4109,29.3,0.43737,101.507,100.0,0.995166,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C024,M2,96S1P,96,1,3,1800,101.507,3.3009,30.2,0.43737,101.507,50.0,0.995166,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C024,M2,96S1P,96,1,3,3600,101.507,3.1909,31.1,0.43737,101.507,0.0,0.995166,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C025,M3,96S1P,96,1,3,0,101.4271,3.4113,30.1,0.4396,101.4271,100.0,0.994383,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C025,M3,96S1P,96,1,3,1800,101.4271,3.3013,31.0,0.4396,101.4271,50.0,0.994383,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C025,M3,96S1P,96,1,3,3600,101.4271,3.1913,31.9,0.4396,101.4271,0.0,0.994383,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C026,M3,96S1P,96,1,3,0,101.3872,3.4104,30.4,0.43871,101.3872,100.0,0.993992,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C026,M3,96S1P,96,1,3,1800,101.3872,3.3004,31.3,0.43871,101.3872,50.0,0.993992,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C026,M3,96S1P,96,1,3,3600,101.3872,3.1904,32.2,0.43871,101.3872,0.0,0.993992,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C027,M3,96S1P,96,1,3,0,101.3373,3.4098,30.5,0.43684,101.3373,100.0,0.993503,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C027,M3,96S1P,96,1,3,1800,101.3373,3.2998,31.4,0.43684,101.3373,50.0,0.993503,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C027,M3,96S1P,96,1,3,3600,101.3373,3.1898,32.3,0.43684,101.3373,0.0,0.993503,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C028,M3,96S1P,96,1,3,0,101.2874,3.4091,30.5,0.43497,101.2874,100.0,0.993013,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C028,M3,96S1P,96,1,3,1800,101.2874,3.2991,31.4,0.43497,101.2874,50.0,0.993013,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C028,M3,96S1P,96,1,3,3600,101.2874,3.1891,32.3,0.43497,101.2874,0.0,0.993013,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C029,M3,96S1P,96,1,3,0,101.2374,3.4085,30.2,0.43309,101.2374,100.0,0.992524,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C029,M3,96S1P,96,1,3,1800,101.2374,3.2985,31.1,0.43309,101.2374,50.0,0.992524,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C029,M3,96S1P,96,1,3,3600,101.2374,3.1885,32.0,0.43309,101.2374,0.0,0.992524,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C030,M3,96S1P,96,1,3,0,101.1776,3.4081,29.9,0.43125,101.1776,100.0,0.991937,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C030,M3,96S1P,96,1,3,1800,101.1776,3.2981,30.8,0.43125,101.1776,50.0,0.991937,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C030,M3,96S1P,96,1,3,3600,101.1776,3.1881,31.7,0.43125,101.1776,0.0,0.991937,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C031,M3,96S1P,96,1,3,0,101.1177,3.4077,29.5,0.4294,101.1177,100.0,0.99135,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C031,M3,96S1P,96,1,3,1800,101.1177,3.2977,30.4,0.4294,101.1177,50.0,0.99135,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C031,M3,96S1P,96,1,3,3600,101.1177,3.1877,31.3,0.4294,101.1177,0.0,0.99135,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C032,M3,96S1P,96,1,3,0,101.0578,3.4076,29.1,0.42755,101.0578,100.0,0.990762,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C032,M3,96S1P,96,1,3,1800,101.0578,3.2976,30.0,0.42755,101.0578,50.0,0.990762,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C032,M3,96S1P,96,1,3,3600,101.0578,3.1876,30.9,0.42755,101.0578,0.0,0.990762,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C033,M3,96S1P,96,1,3,0,100.9979,3.4074,29.0,0.4257,100.9979,100.0,0.990175,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C033,M3,96S1P,96,1,3,1800,100.9979,3.2974,29.9,0.4257,100.9979,50.0,0.990175,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C033,M3,96S1P,96,1,3,3600,100.9979,3.1874,30.8,0.4257,100.9979,0.0,0.990175,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C034,M3,96S1P,96,1,3,0,100.938,3.4075,29.0,0.42385,100.938,100.0,0.989588,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C034,M3,96S1P,96,1,3,1800,100.938,3.2975,29.9,0.42385,100.938,50.0,0.989588,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C034,M3,96S1P,96,1,3,3600,100.938,3.1875,30.8,0.42385,100.938,0.0,0.989588,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C035,M3,96S1P,96,1,3,0,100.8681,3.4075,29.2,0.42303,100.8681,100.0,0.988903,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
